2018-06-13 12:56:47,986 INFO  [main] LogController.log(LogController.java:12) Мой менталитет / Russky Cockney Oxxxymiron Мой менталитет (prod. Henzl Washington)
2018-06-13 12:56:47,986 INFO  [main] LogController.log(LogController.java:12) E:\Oxxxymiron\Singles\2011 - Мой менталитет - Russky Cockney\03 - Мой менталитет (prod. Henzl Washington).mp3
2018-06-13 12:56:47,986 INFO  [main] LogController.log(LogController.java:12) miXXXtape I Oxxxymiron Сага об орлах и канарейках
2018-06-13 12:56:47,986 INFO  [main] LogController.log(LogController.java:12) E:\Oxxxymiron\Albums\miXXXtape\qwer.mp3
2018-06-13 12:56:47,987 INFO  [main] LogController.log(LogController.java:12) miXXXtape I Oxxxymiron Operation Payback
2018-06-13 12:56:47,987 INFO  [main] LogController.log(LogController.java:12) E:\Oxxxymiron\Albums\miXXXtape\05-Operation Payback.mp3
2018-06-13 12:56:47,987 INFO  [main] LogController.log(LogController.java:12) Биполярочка Oxxxymiron Биполярочка
2018-06-13 12:56:47,987 INFO  [main] LogController.log(LogController.java:12) E:\Oxxxymiron\Singles\2017 - Биполярочка\01 - Биполярочка.mp3
2018-06-13 12:56:47,988 INFO  [main] LogController.log(LogController.java:12) miXXXtape I Oxxxymiron Шалом
2018-06-13 12:56:47,988 INFO  [main] LogController.log(LogController.java:12) E:\Oxxxymiron\Albums\miXXXtape\07 - Шалом.mp3
2018-06-13 12:56:47,988 INFO  [main] LogController.log(LogController.java:12) ГОРГОРОД Oxxxymiron Всего лишь писатель
2018-06-13 12:56:47,988 INFO  [main] LogController.log(LogController.java:12) E:\Oxxxymiron\Albums\2015 - ГОРГОРОД\03 - Всего лишь писатель.mp3
2018-06-13 12:56:47,989 INFO  [main] LogController.log(LogController.java:12) miXXXtape I Oxxxymiron Я хейтер
2018-06-13 12:56:47,989 INFO  [main] LogController.log(LogController.java:12) E:\Oxxxymiron\Albums\miXXXtape\08 - Я хейтер.mp3
2018-06-13 12:56:47,989 INFO  [main] LogController.log(LogController.java:12) miXXXtape II. Долгий путь домой Oxxxymiron Пролив Дрейка
2018-06-13 12:56:47,989 INFO  [main] LogController.log(LogController.java:12) E:\Oxxxymiron\Albums\2013 - miXXXtape II. Долгий путь домой\02 - Пролив Дрейка.mp3
2018-06-13 12:56:47,990 INFO  [main] LogController.log(LogController.java:12) miXXXtape I (mixed by OFFbeat) Oxxxymiron Тайные Желания
2018-06-13 12:56:47,990 INFO  [main] LogController.log(LogController.java:12) E:\Oxxxymiron\Albums\miXXXtape\25 - Тайные желания.mp3
2018-06-13 12:56:47,990 INFO  [main] LogController.log(LogController.java:12) miXXXtape II. Долгий путь домой Oxxxymiron Ultima Thule
2018-06-13 12:56:47,990 INFO  [main] LogController.log(LogController.java:12) E:\Oxxxymiron\Albums\2013 - miXXXtape II. Долгий путь домой\13 - Ultima Thule.mp3
2018-06-13 12:56:47,991 INFO  [main] LogController.log(LogController.java:12) ГОРГОРОД Oxxxymiron Колыбельная
2018-06-13 12:56:47,991 INFO  [main] LogController.log(LogController.java:12) E:\Oxxxymiron\Albums\2015 - ГОРГОРОД\06 - Колыбельная.mp3
2018-06-13 12:56:47,991 INFO  [main] LogController.log(LogController.java:12) Мой менталитет / Russky Cockney Oxxxymiron Мой менталитет (prod. Jahna Sebastian)
2018-06-13 12:56:47,991 INFO  [main] LogController.log(LogController.java:12) E:\Oxxxymiron\Singles\2011 - Мой менталитет - Russky Cockney\01 - Мой менталитет (prod. Jahna Sebastian).mp3
2018-06-13 12:56:47,992 INFO  [main] LogController.log(LogController.java:12) Мой менталитет / Russky Cockney Oxxxymiron Russky Cockney (Santo RMX)
2018-06-13 12:56:48,001 INFO  [main] LogController.log(LogController.java:12) E:\Oxxxymiron\Singles\2011 - Мой менталитет - Russky Cockney\04 - Russky Cockney (Santo RMX).mp3
2018-06-13 12:56:48,001 INFO  [main] LogController.log(LogController.java:12) miXXXtape II. Долгий путь домой Oxxxymiron Хитиновый Покров
2018-06-13 12:56:48,002 INFO  [main] LogController.log(LogController.java:12) E:\Oxxxymiron\Albums\2013 - miXXXtape II. Долгий путь домой\06 - Хитиновый Покров.mp3
2018-06-13 12:56:48,002 INFO  [main] LogController.log(LogController.java:12) miXXXtape II. Долгий путь домой Oxxxymiron До зимы
2018-06-13 12:56:48,002 INFO  [main] LogController.log(LogController.java:12) E:\Oxxxymiron\Albums\2013 - miXXXtape II. Долгий путь домой\14 - До зимы.mp3
2018-06-13 12:56:48,002 INFO  [main] LogController.log(LogController.java:12) Вечный жид Oxxxymiron Крокодиловы слёзы
2018-06-13 12:56:48,003 INFO  [main] LogController.log(LogController.java:12) E:\Oxxxymiron\Albums\2011 - Вечный жид\13 - Крокодиловы слёзы.mp3
2018-06-13 12:56:48,003 INFO  [main] LogController.log(LogController.java:12) miXXXtape II. Долгий путь домой Oxxxymiron Darkside
2018-06-13 12:56:48,003 INFO  [main] LogController.log(LogController.java:12) E:\Oxxxymiron\Albums\2013 - miXXXtape II. Долгий путь домой\11 - Darkside.mp3
2018-06-13 12:56:48,003 INFO  [main] LogController.log(LogController.java:12) ГОРГОРОД Oxxxymiron Девочка пиздец
2018-06-13 12:56:48,004 INFO  [main] LogController.log(LogController.java:12) E:\Oxxxymiron\Albums\2015 - ГОРГОРОД\04 - Девочка пиздец.mp3
2018-06-13 12:56:48,004 INFO  [main] LogController.log(LogController.java:12) miXXXtape I Oxxxymiron Дегенеративное искусство
2018-06-13 12:56:48,004 INFO  [main] LogController.log(LogController.java:12) E:\Oxxxymiron\Albums\miXXXtape\15 - Дегенеративное искусство.mp3
2018-06-13 12:56:48,005 INFO  [main] LogController.log(LogController.java:12) Вечный жид Oxxxymiron Судьба моралиста
2018-06-13 12:56:48,005 INFO  [main] LogController.log(LogController.java:12) E:\Oxxxymiron\Albums\2011 - Вечный жид\09 - Судьба моралиста.mp3
2018-06-13 12:56:48,005 INFO  [main] LogController.log(LogController.java:12) miXXXtape I Oxxxymiron OXXXYMIRON
2018-06-13 12:56:48,006 INFO  [main] LogController.log(LogController.java:12) E:\Oxxxymiron\Albums\miXXXtape\17 - OXXXYMIRON.mp3
2018-06-13 12:56:48,006 INFO  [main] LogController.log(LogController.java:12) ГОРГОРОД Oxxxymiron Переплетено
2018-06-13 12:56:48,006 INFO  [main] LogController.log(LogController.java:12) E:\Oxxxymiron\Albums\2015 - ГОРГОРОД\05 - Переплетено.mp3
2018-06-13 12:56:48,006 INFO  [main] LogController.log(LogController.java:12) Вечный жид Oxxxymiron & Schokk Жук в муравейнике
2018-06-13 12:56:48,006 INFO  [main] LogController.log(LogController.java:12) E:\Oxxxymiron\Albums\2011 - Вечный жид\14 - Жук в муравейнике.mp3
2018-06-13 12:56:48,007 INFO  [main] LogController.log(LogController.java:12) ГОРГОРОД Oxxxymiron Башня из слоновой кости
